time, name, value, enum, units
"2019-03-26 16:42:38.926","HighPressure","625.000000","","psi"
"2019-03-26 16:42:38.926","LowPressure","31.000000","","psi"
"2019-03-26 16:42:39.627","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:39.627","TotalBarrels","4","","bbl"
"2019-03-26 16:42:40.926","EngineRPM","250","","RPM"
"2019-03-26 16:42:40.926","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:40.926","HighPressure","625.000000","","psi"
"2019-03-26 16:42:40.926","LowPressure","31.000000","","psi"
"2019-03-26 16:42:41.727","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:41.727","TotalBarrels","4","","bbl"
"2019-03-26 16:42:43.026","EngineRPM","250","","RPM"
"2019-03-26 16:42:43.026","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:43.026","HighPressure","625.000000","","psi"
"2019-03-26 16:42:43.026","LowPressure","31.000000","","psi"
"2019-03-26 16:42:43.727","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:43.727","TotalBarrels","4","","bbl"
"2019-03-26 16:42:45.026","EngineRPM","250","","RPM"
"2019-03-26 16:42:45.026","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:45.026","HighPressure","625.000000","","psi"
"2019-03-26 16:42:45.026","LowPressure","31.000000","","psi"
"2019-03-26 16:42:45.827","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:45.827","TotalBarrels","4","","bbl"
"2019-03-26 16:42:47.126","EngineRPM","250","","RPM"
"2019-03-26 16:42:47.126","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:47.126","HighPressure","625.000000","","psi"
"2019-03-26 16:42:47.126","LowPressure","31.000000","","psi"
"2019-03-26 16:42:47.927","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:47.927","TotalBarrels","4","","bbl"
"2019-03-26 16:42:49.126","EngineRPM","250","","RPM"
"2019-03-26 16:42:49.126","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:49.126","HighPressure","625.000000","","psi"
"2019-03-26 16:42:49.126","LowPressure","31.000000","","psi"
"2019-03-26 16:42:50.027","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:50.027","TotalBarrels","4","","bbl"
"2019-03-26 16:42:51.226","EngineRPM","250","","RPM"
"2019-03-26 16:42:51.226","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:51.226","HighPressure","625.000000","","psi"
"2019-03-26 16:42:51.226","LowPressure","31.000000","","psi"
"2019-03-26 16:42:52.027","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:52.027","TotalBarrels","4","","bbl"
"2019-03-26 16:42:53.326","EngineRPM","250","","RPM"
"2019-03-26 16:42:53.326","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:53.326","HighPressure","625.000000","","psi"
"2019-03-26 16:42:53.326","LowPressure","31.000000","","psi"
"2019-03-26 16:42:54.127","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:54.127","TotalBarrels","4","","bbl"
"2019-03-26 16:42:55.326","EngineRPM","250","","RPM"
"2019-03-26 16:42:55.326","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:55.326","HighPressure","625.000000","","psi"
"2019-03-26 16:42:55.326","LowPressure","31.000000","","psi"
"2019-03-26 16:42:56.127","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:56.127","TotalBarrels","4","","bbl"
"2019-03-26 16:42:57.426","EngineRPM","250","","RPM"
"2019-03-26 16:42:57.426","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:57.426","HighPressure","625.000000","","psi"
"2019-03-26 16:42:57.426","LowPressure","31.000000","","psi"
"2019-03-26 16:42:58.227","FlowRate","2.500000","","BPM"
"2019-03-26 16:42:58.227","TotalBarrels","4","","bbl"
"2019-03-26 16:42:59.426","EngineRPM","250","","RPM"
"2019-03-26 16:42:59.426","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:42:59.426","HighPressure","625.000000","","psi"
"2019-03-26 16:42:59.426","LowPressure","31.000000","","psi"
"2019-03-26 16:43:00.327","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:00.327","TotalBarrels","5","","bbl"
"2019-03-26 16:43:01.526","EngineRPM","250","","RPM"
"2019-03-26 16:43:01.526","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:01.526","HighPressure","625.000000","","psi"
"2019-03-26 16:43:01.526","LowPressure","31.000000","","psi"
"2019-03-26 16:43:02.427","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:02.427","TotalBarrels","5","","bbl"
"2019-03-26 16:43:03.626","EngineRPM","250","","RPM"
"2019-03-26 16:43:03.626","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:03.626","HighPressure","625.000000","","psi"
"2019-03-26 16:43:03.626","LowPressure","31.000000","","psi"
"2019-03-26 16:43:04.527","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:04.527","TotalBarrels","5","","bbl"
"2019-03-26 16:43:05.726","EngineRPM","250","","RPM"
"2019-03-26 16:43:05.726","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:05.726","HighPressure","625.000000","","psi"
"2019-03-26 16:43:05.726","LowPressure","31.000000","","psi"
"2019-03-26 16:43:06.627","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:06.627","TotalBarrels","5","","bbl"
"2019-03-26 16:43:07.826","EngineRPM","250","","RPM"
"2019-03-26 16:43:07.826","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:07.826","HighPressure","625.000000","","psi"
"2019-03-26 16:43:07.826","LowPressure","31.000000","","psi"
"2019-03-26 16:43:08.727","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:08.727","TotalBarrels","5","","bbl"
"2019-03-26 16:43:09.826","EngineRPM","250","","RPM"
"2019-03-26 16:43:09.826","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:09.826","HighPressure","625.000000","","psi"
"2019-03-26 16:43:09.826","LowPressure","31.000000","","psi"
"2019-03-26 16:43:10.827","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:10.827","TotalBarrels","5","","bbl"
"2019-03-26 16:43:11.926","EngineRPM","250","","RPM"
"2019-03-26 16:43:11.926","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:11.926","HighPressure","625.000000","","psi"
"2019-03-26 16:43:11.926","LowPressure","31.000000","","psi"
"2019-03-26 16:43:12.927","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:12.927","TotalBarrels","5","","bbl"
"2019-03-26 16:43:14.026","EngineRPM","250","","RPM"
"2019-03-26 16:43:14.026","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:14.026","HighPressure","625.000000","","psi"
"2019-03-26 16:43:14.026","LowPressure","31.000000","","psi"
"2019-03-26 16:43:14.927","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:14.927","TotalBarrels","5","","bbl"
"2019-03-26 16:43:16.126","EngineRPM","250","","RPM"
"2019-03-26 16:43:16.126","OutletTemperature","50.000000","","fahrenheit"
"2019-03-26 16:43:16.126","HighPressure","625.000000","","psi"
"2019-03-26 16:43:16.126","LowPressure","31.000000","","psi"
"2019-03-26 16:43:17.027","FlowRate","2.500000","","BPM"
"2019-03-26 16:43:17.027","TotalBarrels","5","","bbl"
